Climatic Research Unit Country File created on Thu  6 Mar 10:57:35 GMT 2025, from CRU TS run #2503051245
Country = Serbia               : parameter = Potential Evapotranspiration   : Units = mm/day              
Period = 1901.2024 : missing value = -999.0 : format = (i5,17f8.1)
YEAR;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;MAM;JJA;SON;DJF;ANN
1901;0.3;0.5;1.8;2.7;3.6;4.3;4.7;3.9;2.6;1.7;0.5;0.7;2.7;4.3;1.6;0.8;2.3
1902;0.7;1.0;1.5;2.5;2.9;3.9;4.3;4.0;2.7;1.5;0.4;0.0;2.3;4.1;1.6;0.5;2.1
1903;0.6;1.0;2.0;2.2;3.5;4.0;4.4;3.9;2.9;1.7;0.9;0.6;2.6;4.1;1.8;0.7;2.3
1904;0.5;1.2;1.4;2.6;3.5;4.2;4.8;4.2;2.6;1.6;0.5;0.4;2.5;4.4;1.6;0.5;2.3
1905;0.3;0.7;1.6;2.4;3.5;4.2;4.8;4.3;2.9;1.4;1.0;0.5;2.5;4.4;1.8;0.7;2.3
1906;0.5;0.9;1.7;2.8;3.6;4.0;4.5;3.9;2.5;1.5;1.0;0.4;2.7;4.1;1.7;0.4;2.3
1907;0.4;0.5;1.2;2.2;4.0;4.2;4.4;4.1;2.8;2.0;0.7;0.6;2.5;4.2;1.8;0.7;2.2
1908;0.5;0.9;1.6;2.4;3.9;4.4;4.6;3.8;2.6;1.5;0.4;0.3;2.6;4.3;1.5;0.4;2.2
1909;0.4;0.5;1.6;2.7;3.4;4.0;4.3;4.1;2.8;1.7;0.7;0.8;2.6;4.1;1.7;0.9;2.3
1910;0.7;1.3;1.7;2.6;3.4;4.1;4.3;3.9;2.6;1.5;0.8;0.7;2.6;4.1;1.6;0.7;2.3
1911;0.6;0.6;1.6;2.5;3.4;4.0;4.6;4.2;2.8;1.7;1.1;0.6;2.5;4.3;1.9;0.7;2.3
1912;0.4;1.1;1.9;2.2;3.2;4.1;4.5;3.7;2.3;1.4;0.6;0.6;2.4;4.1;1.4;0.6;2.2
1913;0.5;0.8;2.0;2.6;3.3;3.9;4.0;3.6;2.7;1.6;0.8;0.5;2.6;3.8;1.7;0.5;2.2
1914;0.3;0.6;1.7;2.8;3.3;3.9;4.3;3.9;2.5;1.4;0.6;0.7;2.6;4.1;1.5;0.8;2.2
1915;0.8;1.0;1.4;2.5;3.5;4.3;4.4;3.7;2.4;1.4;0.7;0.8;2.5;4.1;1.5;0.8;2.3
1916;0.7;0.9;2.0;2.6;3.4;4.0;4.4;3.9;2.5;1.6;1.0;0.8;2.7;4.1;1.7;0.6;2.3
1917;0.7;0.4;1.4;2.4;3.5;4.3;4.5;4.3;2.9;1.8;0.9;0.4;2.4;4.4;1.9;0.6;2.3
1918;0.7;0.7;1.6;2.8;3.5;3.7;4.3;3.9;2.9;1.6;0.7;0.5;2.6;4.0;1.7;0.7;2.2
1919;0.7;0.9;1.7;2.4;2.8;3.9;4.1;3.9;3.0;1.5;0.7;0.5;2.3;4.0;1.7;0.7;2.2
1920;0.7;0.8;1.8;3.1;3.7;3.8;4.6;3.8;2.7;1.2;0.4;0.5;2.9;4.1;1.4;0.7;2.3
1921;0.8;0.8;1.9;2.5;3.7;3.8;4.7;4.2;2.6;1.6;0.6;0.4;2.7;4.2;1.6;0.5;2.3
